Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;cc;max(cc);avg(cc);bugs
lucene;2.4;org.apache.lucene.index.TermInfosReader;19;1;0;14;45;79;2;12;6;0.7094017;629;1.0;7;0.0;0.25;0;0;31.421053;5;2;226;1;4;-;[private synchronized void ensureIndexIsRead() - 1, final void close() - 1, void _init_(org.apache.lucene.store.Directory dir, String seg, org.apache.lucene.index.FieldInfos fis, int readBufferSize) - 0, public void setIndexDivisor(int indexDivisor) - 1, void _init_(org.apache.lucene.store.Directory dir, String seg, org.apache.lucene.index.FieldInfos fis) - 0, org.apache.lucene.index.TermInfo get(org.apache.lucene.index.Term term) - 1, public org.apache.lucene.index.SegmentTermEnum terms() - 1, final long size() - 1, private org.apache.lucene.index.TermInfo get(org.apache.lucene.index.Term term, boolean useCache) - 1, public int getIndexDivisor() - 1, final long getPosition(org.apache.lucene.index.Term term) - 1, private final int getIndexOffset(org.apache.lucene.index.Term term) - 4, public int getMaxSkipLevels() - 1, private final org.apache.lucene.index.Term scanEnum(org.apache.lucene.index.SegmentTermEnum enumerator, int position) - 1, private final void seekEnum(org.apache.lucene.index.SegmentTermEnum enumerator, int indexOffset) - 1, public int getSkipInterval() - 1, final org.apache.lucene.index.Term get(int position) - 1, private org.apache.lucene.index.TermInfosReader$ThreadResources getThreadResources() - 2, public org.apache.lucene.index.SegmentTermEnum terms(org.apache.lucene.index.Term term) - 1];4;1.1052631;2
lucene;2.4;org.apache.lucene.index.ByteBlockPool;6;1;0;5;12;0;4;1;5;0.44;387;0.2;1;0.0;0.4;0;0;61.833332;3;1;166;0;0;-;[static void _clinit_() - 0, public int allocSlice(byte[] slice, int upto) - 2, public int newSlice(int size) - 2, public void reset() - 4, public void _init_(org.apache.lucene.index.ByteBlockPool$Allocator allocator, boolean trackAllocations) - 0, public void nextBuffer() - 2];4;1.6666666;0
lucene;2.4;org.apache.lucene.index.IndexFileDeleter$CommitPoint;10;2;0;5;23;27;1;4;10;0.8888889;149;0.0;1;0.55;0.28;1;4;13.0;-;0;-;-;0;-;[public boolean isOptimized() - 1, public long getVersion() - 1, public int compareTo(Object obj) - 3, public void delete() - 2, public java.util.Collection getFileNames() - 1, public void _init_(java.util.Collection commitsToDelete, org.apache.lucene.store.Directory directory, org.apache.lucene.index.SegmentInfos segmentInfos) - 0, public org.apache.lucene.store.Directory getDirectory() - 1, public String getSegmentsFileName() - 1, public long getGeneration() - 1, public boolean isDeleted() - 1];3;1.2;0
lucene;2.4;org.apache.lucene.search.RemoteCachingWrapperFilter;3;2;0;4;8;0;0;4;3;0.0;28;1.0;1;0.5;0.6666667;1;1;8.0;3;2;13;1;2;-;[public org.apache.lucene.search.DocIdSet getDocIdSet(org.apache.lucene.index.IndexReader reader) - 1, public java.util.BitSet bits(org.apache.lucene.index.IndexReader reader) - 1, public void _init_(org.apache.lucene.search.Filter filter) - 0];1;0.6666667;1
lucene;2.4;org.apache.lucene.store.BufferedIndexInput;17;2;2;4;33;42;3;1;10;0.6953125;478;0.625;0;0.5483871;0.30208334;1;5;26.647058;3;1;44;1;3;-;[public void readBytes(byte[] b, int offset, int len) - 1, private void checkBufferSize(int bufferSize) - 2, private void refill() - 1, static void _clinit_() - 0, protected abstract void readInternal(byte[], int, int) - 1, public Object clone() - 1, public void seek(long pos) - 1, public void _init_() - 0, protected void newBuffer(byte[] newBuffer) - 1, public byte readByte() - 1, public int getBufferSize() - 1, public void setBufferSize(int newSize) - 8, public long getFilePointer() - 1, protected abstract void seekInternal(long) - 1, public void _init_(int bufferSize) - 0, static Class class$(String x0) - 1, public void readBytes(byte[] b, int offset, int len, boolean useBuffer) - 1];8;1.2941177;0
lucene;2.4;org.apache.lucene.index.DocInverter;7;2;0;14;30;0;2;13;4;0.25;136;0.0;2;0.5;0.2857143;0;0;18.142857;1;1;109;0;0;-;[void flush(java.util.Map threadsAndFields, org.apache.lucene.index.DocumentsWriter$FlushState state) - 1, void abort() - 1, public boolean freeRAM() - 1, public void _init_(org.apache.lucene.index.InvertedDocConsumer consumer, org.apache.lucene.index.InvertedDocEndConsumer endConsumer) - 0, void setFieldInfos(org.apache.lucene.index.FieldInfos fieldInfos) - 1, public org.apache.lucene.index.DocFieldConsumerPerThread addThread(org.apache.lucene.index.DocFieldProcessorPerThread docFieldProcessorPerThread) - 1, public void closeDocStore(org.apache.lucene.index.DocumentsWriter$FlushState state) - 1];1;0.85714287;0
lucene;2.4;org.apache.lucene.queryParser.QueryParser;81;1;1;34;168;2716;1;33;44;0.90833336;3477;0.5714286;12;0.0;0.09342105;0;0;41.407406;9;6;530;1;7;-;[public void setFuzzyMinSim(float fuzzyMinSim) - 1, protected org.apache.lucene.search.Query getBooleanQuery(java.util.Vector clauses, boolean disableCoord) - 1, public int getPhraseSlop() - 1, protected org.apache.lucene.search.Query newMatchAllDocsQuery() - 1, public void setRangeCollator(java.text.Collator rc) - 1, private boolean jj_3R_2() - 3, public final org.apache.lucene.queryParser.Token getNextToken() - 2, private String discardEscapeChar(String input) - 1, public org.apache.lucene.queryParser.QueryParser$Operator getDefaultOperator() - 1, public final org.apache.lucene.search.Query Query(String field) - 1, protected org.apache.lucene.search.BooleanClause newBooleanClause(org.apache.lucene.search.Query q, org.apache.lucene.search.BooleanClause$Occur occur) - 1, private boolean jj_scan_token(int kind) - 10, public float getFuzzyMinSim() - 1, public org.apache.lucene.search.Query parse(String query) - 1, protected org.apache.lucene.search.BooleanQuery newBooleanQuery(boolean disableCoord) - 1, public String getField() - 1, static void _clinit_() - 0, public void setLocale(java.util.Locale locale) - 1, protected org.apache.lucene.search.Query getBooleanQuery(java.util.Vector clauses) - 1, protected org.apache.lucene.search.MultiPhraseQuery newMultiPhraseQuery() - 1, protected org.apache.lucene.search.Query getRangeQuery(String field, String part1, String part2, boolean inclusive) - 1, public void setAllowLeadingWildcard(boolean allowLeadingWildcard) - 1, public final void enable_tracing() - 1, private void jj_save(int index, int xla) - 3, protected org.apache.lucene.search.Query getWildcardQuery(String field, String termStr) - 1, private void jj_add_error_token(int kind, int pos) - 9, protected org.apache.lucene.search.Query getPrefixQuery(String field, String termStr) - 1, public final int Conjunction() - 3, public static void main(String[] args) - 1, public void ReInit(org.apache.lucene.queryParser.CharStream stream) - 3, public void setEnablePositionIncrements(boolean enable) - 1, public void setDateResolution(org.apache.lucene.document.DateTools$Resolution dateResolution) - 1, public java.util.Locale getLocale() - 1, protected void addClause(java.util.Vector clauses, int conj, int mods, org.apache.lucene.search.Query q) - 1, public void setFuzzyPrefixLength(int fuzzyPrefixLength) - 1, public void _init_(org.apache.lucene.queryParser.QueryParserTokenManager tm) - 0, public void _init_(String f, org.apache.lucene.analysis.Analyzer a) - 0, public java.text.Collator getRangeCollator() - 1, public int getFuzzyPrefixLength() - 1, protected org.apache.lucene.search.Query getBooleanQuery(java.util.List clauses, boolean disableCoord) - 1, private boolean jj_3_1() - 3, protected org.apache.lucene.search.Query newWildcardQuery(org.apache.lucene.index.Term t) - 1, protected org.apache.lucene.search.PhraseQuery newPhraseQuery() - 1, public void setUseOldRangeQuery(boolean useOldRangeQuery) - 1, public org.apache.lucene.document.DateTools$Resolution getDateResolution(String fieldName) - 4, public static String escape(String s) - 20, public boolean getAllowLeadingWildcard() - 1, public void setDefaultOperator(org.apache.lucene.queryParser.QueryParser$Operator op) - 1, private static void jj_la1_init_1() - 1, private static void jj_la1_init_0() - 1, public final org.apache.lucene.search.Query Clause(String field) - 1, protected org.apache.lucene.search.Query newPrefixQuery(org.apache.lucene.index.Term prefix) - 1, public void ReInit(org.apache.lucene.queryParser.QueryParserTokenManager tm) - 3, public final int Modifiers() - 1, protected org.apache.lucene.search.Query getFieldQuery(String field, String queryText) - 1, public final org.apache.lucene.search.Query TopLevelQuery(String field) - 1, private org.apache.lucene.queryParser.Token jj_consume_token(int kind) - 1, private static final int hexToInt(char c) - 1, public final org.apache.lucene.search.Query Term(String field) - 1, private boolean jj_2_1(int xla) - 5, public final org.apache.lucene.queryParser.Token getToken(int index) - 3, private int jj_ntk() - 2, protected org.apache.lucene.search.Query newFuzzyQuery(org.apache.lucene.index.Term term, float minimumSimilarity, int prefixLength) - 1, public void setPhraseSlop(int phraseSlop) - 1, public org.apache.lucene.queryParser.ParseException generateParseException() - 10, private boolean jj_3R_3() - 3, protected void addClause(java.util.List clauses, int conj, int mods, org.apache.lucene.search.Query q) - 23, protected org.apache.lucene.search.Query getFuzzyQuery(String field, String termStr, float minSimilarity) - 1, public void setDateResolution(String fieldName, org.apache.lucene.document.DateTools$Resolution dateResolution) - 3, public boolean getUseOldRangeQuery() - 1, public void setLowercaseExpandedTerms(boolean lowercaseExpandedTerms) - 1, protected org.apache.lucene.search.Query getFieldQuery(String field, String queryText, int slop) - 1, public void _init_(org.apache.lucene.queryParser.CharStream stream) - 0, public final void disable_tracing() - 1, protected org.apache.lucene.search.Query newTermQuery(org.apache.lucene.index.Term term) - 1, private void jj_rescan_token() - 6, protected org.apache.lucene.search.Query newRangeQuery(String field, String part1, String part2, boolean inclusive) - 2, protected org.apache.lucene.search.Query getBooleanQuery(java.util.List clauses) - 1, public boolean getEnablePositionIncrements() - 1, public boolean getLowercaseExpandedTerms() - 1, public org.apache.lucene.analysis.Analyzer getAnalyzer() - 1];23;2.1851852;3
lucene;2.4;org.apache.lucene.search.TopFieldDocs;1;2;0;14;2;0;11;3;0;2.0;11;0.0;1;1.0;1.0;0;0;9.0;1;1;3;1;1;-;[void _init_(int totalHits, org.apache.lucene.search.ScoreDoc[] scoreDocs, org.apache.lucene.search.SortField[] fields, float maxScore) - 0];0;0.0;0
lucene;2.4;org.apache.lucene.store.Lock;6;1;5;19;19;13;18;1;5;1.0;119;0.33333334;0;0.0;0.6;0;0;18.333334;3;2;33;1;2;-;[static void _clinit_() - 0, public abstract boolean obtain() - 1, public abstract boolean isLocked() - 1, public void _init_() - 0, public boolean obtain(long lockWaitTimeout) - 1, public abstract void release() - 1];1;0.6666667;1
lucene;2.4;org.apache.lucene.search.ExtendedFieldCacheImpl$4;2;2;0;8;17;1;1;8;0;1.0;77;1.0;1;0.6666667;0.625;1;1;37.0;-;0;-;-;0;-;[void _init_(org.apache.lucene.search.ExtendedFieldCacheImpl) - 0, protected Object createValue(org.apache.lucene.index.IndexReader reader, Object entryKey) - 1];1;0.5;0
