Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;cc;max(cc);avg(cc);bugs
log4j;1.2;org.apache.log4j.test.ROFile;7;1;0;2;21;17;0;2;2;0.6666667;90;0.0;1;0.0;0.2777778;0;0;11.571428;1;1;-;1;0;-;[static Class class$(String x0) - 1, static void init(String configFile) - 1, static void Usage(String msg) - 2, static void test() - 1, public void _init_() - 0, static void _clinit_() - 0, public static void main(String[] argv) - 2];2;1.0;1
log4j;1.2;org.apache.log4j.MDC;10;1;0;4;19;5;2;2;4;0.41666666;123;0.0;1;0.0;0.4814815;0;0;10.9;10;1;-;0;0;-;[public static java.util.Hashtable getContext() - 1, private java.util.Hashtable getContext0() - 2, public static void remove(String key) - 1, static void _clinit_() - 0, private Object get0(String key) - 3, public static void put(String key, Object o) - 1, private void _init_() - 0, private void put0(String key, Object o) - 3, private void remove0(String key) - 3, public static Object get(String key) - 1];3;1.5;3
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement;4;1;0;2;5;0;2;0;4;0.33333334;21;1.0;0;0.0;0.75;0;0;4.0;1;1;-;0;0;-;[public void setTitle(String title) - 1, public String getTitle() - 1, public void _init_(String title) - 0, public void _init_() - 0];1;0.5;2
log4j;1.2;org.apache.log4j.lf5.LogLevel;18;1;0;17;36;113;16;1;16;0.91950464;442;0.42105263;14;0.0;0.13235295;1;1;22.5;1;1;-;0;0;-;[static void _clinit_() - 0, public static java.util.List getJdk14Levels() - 1, public String getLabel() - 1, public static java.util.Map getLogLevelColorMap() - 1, public void _init_(String label, int precedence) - 0, public boolean equals(Object o) - 3, public static java.util.List getAllDefaultLevels() - 1, public void setLogLevelColorMap(org.apache.log4j.lf5.LogLevel level, java.awt.Color color) - 2, public boolean encompasses(org.apache.log4j.lf5.LogLevel level) - 2, protected int getPrecedence() - 1, public static void register(org.apache.log4j.lf5.LogLevel[] logLevels) - 3, public static void register(java.util.List logLevels) - 3, public static java.util.List getLog4JLevels() - 1, public static org.apache.log4j.lf5.LogLevel valueOf(String level) - 1, public static org.apache.log4j.lf5.LogLevel register(org.apache.log4j.lf5.LogLevel logLevel) - 3, public static void resetLogLevelColorMap() - 2, public String toString() - 1, public int hashCode() - 1];3;1.5;2
log4j;1.2;org.apache.log4j.helpers.Transform;2;1;0;2;9;1;2;0;2;2.0;59;0.0;0;0.0;0.5;0;0;28.5;1;1;-;0;0;-;[public static String escapeTags(String input) - 6, public void _init_() - 0];6;3.0;3
log4j;1.2;org.apache.log4j.test.CategoryWrapper;7;1;0;6;22;11;0;6;3;0.6666667;107;0.0;1;0.0;0.375;0;0;13.857142;0;0;-;1;0;-;[public static void main(String[] argv) - 1, void _init_(String name) - 0, static void Usage(String msg) - 2, static Class class$(String x0) - 1, public void addAppender(org.apache.log4j.Appender appender) - 1, static void _clinit_() - 0, public void print(String msg) - 1];2;0.85714287;1
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$32;2;1;0;1;9;0;1;1;1;0.0;33;1.0;1;0.0;0.6666667;0;0;15.0;-;0;-;-;0;-;[void _init_(org.apache.log4j.lf5.viewer.LogBrokerMonitor) - 0, public void actionPerformed(java.awt.event.ActionEvent e) - 1];1;0.5;0
log4j;1.2;org.apache.log4j.net.DefaultEvaluator;2;1;0;5;4;1;1;4;1;2.0;10;0.0;0;0.0;0.75;0;0;4.0;0;0;-;1;0;-;[public boolean isTriggeringEvent(org.apache.log4j.spi.LoggingEvent event) - 1, void _init_() - 0];1;0.5;0
log4j;1.2;org.apache.log4j.helpers.PatternParser$DatePatternConverter;2;2;0;5;7;0;1;4;1;0.0;36;1.0;0;0.75;0.625;1;1;16.0;-;0;-;-;0;-;[void _init_(org.apache.log4j.helpers.FormattingInfo formattingInfo, java.text.DateFormat df) - 0, public String convert(org.apache.log4j.spi.LoggingEvent event) - 1];1;0.5;0
log4j;1.2;org.apache.log4j.varia.test.Loop;7;1;0;2;24;15;0;2;2;0.6111111;117;0.0;1;0.0;0.2777778;0;0;15.285714;0;0;-;0;0;-;[static void test() - 2, static void usage(String msg) - 2, public void _init_() - 0, static Class class$(String x0) - 1, static void _clinit_() - 0, static void init(String configFile, String loopStr) - 1, public static void main(String[] argv) - 2];2;1.1428572;2
log4j;1.2;org.apache.log4j.net.test.SyslogMin;7;1;0;4;29;17;0;4;2;0.6666667;154;0.0;1;0.0;0.33333334;0;0;20.714285;1;1;-;1;0;-;[public void _init_() - 0, public static void main(String[] argv) - 2, static Class class$(String x0) - 1, static void ProgramInit(String configFile) - 1, static void Usage(String msg) - 2, static void _clinit_() - 0, static void test(String host) - 1];2;1.0;2
log4j;1.2;org.apache.log4j.spi.LoggerRepository;15;1;0;27;15;105;22;6;15;2.0;15;0.0;0;0.0;0.21666667;0;0;0.0;9;2;-;0;0;-;[public abstract void shutdown() - 1, public abstract void setThreshold(org.apache.log4j.Level) - 1, public abstract void setThreshold(String) - 1, public abstract void fireAddAppenderEvent(org.apache.log4j.Category, org.apache.log4j.Appender) - 1, public abstract org.apache.log4j.Logger getLogger(String) - 1, public abstract org.apache.log4j.Logger exists(String) - 1, public abstract java.util.Enumeration getCurrentLoggers() - 1, public abstract boolean isDisabled(int) - 1, public abstract java.util.Enumeration getCurrentCategories() - 1, public abstract void addHierarchyEventListener(org.apache.log4j.spi.HierarchyEventListener) - 1, public abstract org.apache.log4j.Level getThreshold() - 1, public abstract void emitNoAppenderWarning(org.apache.log4j.Category) - 1, public abstract org.apache.log4j.Logger getRootLogger() - 1, public abstract void resetConfiguration() - 1, public abstract org.apache.log4j.Logger getLogger(String, org.apache.log4j.spi.LoggerFactory) - 1];1;1.0;3
log4j;1.2;org.apache.log4j.varia.LevelMatchFilter;6;2;0;5;10;0;0;5;6;0.5;62;0.0;1;0.44444445;0.375;1;1;9.0;5;1;-;0;0;-;[public void _init_() - 0, public void setAcceptOnMatch(boolean acceptOnMatch) - 1, public String getLevelToMatch() - 2, public void setLevelToMatch(String level) - 1, public int decide(org.apache.log4j.spi.LoggingEvent event) - 5, public boolean getAcceptOnMatch() - 1];5;1.6666666;2
log4j;1.2;org.apache.log4j.test.ShortSocketServer;6;1;0;5;32;9;0;5;2;0.6666667;148;0.0;1;0.0;0.33333334;0;0;23.166666;1;1;-;1;0;-;[static void _clinit_() - 0, public static void main(String[] argv) - 2, static Class class$(String x0) - 1, static void usage(String msg) - 2, public void _init_() - 0, static void init(String portStr, String configFile) - 1];2;1.0;1
log4j;1.2;org.apache.log4j.chainsaw.DetailPanel;6;5;0;5;46;11;1;4;1;0.88;251;0.8;2;0.9936102;0.3;0;0;40.0;1;1;-;0;0;-;[public void valueChanged(javax.swing.event.ListSelectionEvent aEvent) - 3, static void _clinit_() - 0, void _init_(javax.swing.JTable aTable, org.apache.log4j.chainsaw.MyTableModel aModel) - 0, private static String getThrowableStrRep(org.apache.log4j.chainsaw.EventDetails aEvent) - 3, static Class class$(String x0) - 1, private String escape(String aStr) - 8];8;2.5;2
log4j;1.2;org.apache.log4j.helpers.AppenderAttachableImpl;9;1;0;6;23;0;3;3;9;0.125;208;1.0;0;0.0;0.41666666;0;0;22.0;2;1;-;1;0;-;[public void removeAllAppenders() - 3, public void addAppender(org.apache.log4j.Appender newAppender) - 4, public void removeAppender(org.apache.log4j.Appender appender) - 3, public void _init_() - 0, public void removeAppender(String name) - 5, public java.util.Enumeration getAllAppenders() - 2, public org.apache.log4j.Appender getAppender(String name) - 5, public int appendLoopOnAppenders(org.apache.log4j.spi.LoggingEvent event) - 3, public boolean isAttached(org.apache.log4j.Appender appender) - 5];5;3.3333333;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$2;2;1;0;6;8;0;1;6;1;0.0;32;1.0;2;0.0;0.6666667;0;0;14.0;-;0;-;-;0;-;[void _init_(org.apache.log4j.lf5.viewer.LogBrokerMonitor, org.apache.log4j.lf5.LogRecord) - 0, public void run() - 1];1;0.5;0
log4j;1.2;org.apache.log4j.xml.XMLLayout;6;2;0;5;24;3;0;5;6;0.8;239;1.0;0;0.61538464;0.44444445;0;0;38.166668;6;1;-;0;0;-;[public void setLocationInfo(boolean flag) - 1, public String format(org.apache.log4j.spi.LoggingEvent event) - 6, public boolean ignoresThrowable() - 1, public void _init_() - 0, public void activateOptions() - 1, public boolean getLocationInfo() - 1];6;1.6666666;6
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5;2;1;0;3;4;0;1;3;1;0.0;21;1.0;2;0.0;0.625;0;0;8.5;-;0;-;-;0;-;[void _init_(org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor, org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode) - 0, public void actionPerformed(java.awt.event.ActionEvent e) - 1];1;0.5;0
log4j;1.2;org.apache.log4j.performance.NewVsSetLen;5;1;0;0;16;0;0;0;2;0.20833333;268;0.0;0;0.0;0.33333334;0;0;51.4;0;0;-;1;0;-;[static double setLen(int size, int second) - 3, static double newBuffer(int size, int second) - 3, public void _init_() - 0, public static void main(String[] args) - 4, static void _clinit_() - 0];4;2.0;2
